Actual_Value,Predicted_Value
122500.0,175471.02257190194
248700.0,230340.78197750225
134200.0,149445.07138715134
348100.0,340037.11263898876
78300.0,108948.34127670445
107800.0,87682.38799122965
146900.0,143312.12334354565
188300.0,234081.60920747768
162500.0,174691.36667227736
58600.0,56033.64008010433
183700.0,169969.11816989092
180400.0,201872.81576137446
175000.0,155224.314201796
137200.0,207724.91978602184
110000.0,241230.50150142531
233400.0,262957.3211906521
128300.0,136036.18346025792
350000.0,248139.80560518973
155200.0,155423.40274805494
256700.0,256068.5777437765
85900.0,96174.27502011615
73200.0,65527.50519068734
258300.0,279666.54033417057
62800.0,60845.679783787375
485000.0,361622.65783129074
124000.0,140565.20526511237
158500.0,195412.0862559362
97300.0,95610.28548386003
186700.0,190507.8148784571
344100.0,346436.12106819917
166700.0,167353.0896823113
108900.0,102493.54314233191
482900.0,470850.0337517522
204400.0,274531.25888260745
230700.0,246262.80337523678
53000.0,62174.333547842114
178500.0,194803.0567004465
500001.0,360744.5515991384
500001.0,373757.01301847654
84900.0,65523.04855076193
500001.0,406184.25616543356
246800.0,255464.9011385451
156300.0,144759.57959072333
234600.0,178195.13534951533
48800.0,73723.8855244997
145800.0,167952.21978345836
271500.0,263256.12340688484
500001.0,359962.17161340243
87500.0,111547.10891196335
69100.0,59977.82453501565
139300.0,134473.14357842173
273400.0,276495.6773328064
229700.0,234875.03542929704
68200.0,58830.8502917957
114300.0,132421.4119004339
159900.0,211670.97114652762
116600.0,119695.65271222361
209900.0,208721.32218437977
68900.0,57787.80769659334
101400.0,102087.1874656383
214000.0,206420.50447221848
355300.0,344892.48958997836
90300.0,117068.72796761649
159300.0,159430.90352495207
63900.0,69581.44306303632
218200.0,213784.4169592956
253600.0,239401.69708511073
81300.0,119412.32465311026
188600.0,209992.39321973536
165400.0,203062.80115349696
106300.0,141156.49621970585
210100.0,217150.22200321846
147600.0,147329.38825929415
112500.0,224948.86988595084
175000.0,165017.65848221772
156600.0,177693.6380702617
117300.0,136970.89073940038
229200.0,235162.03120579015
350000.0,202394.9122797488
171900.0,163162.56156384837
199300.0,201351.42283509814
251600.0,270325.2759286858
300000.0,308638.1700063982
158900.0,178553.54513054874
216800.0,244853.77462523893
198000.0,240174.1743696021
356100.0,393022.7463568435
192300.0,210834.91407818292
314500.0,288564.8760518052
50000.0,52278.33109907969
162500.0,172203.33274701057
167100.0,158987.09133298884
138800.0,123779.48516176613
147600.0,155648.632857086
238500.0,214919.79725034346
110700.0,135384.80279400304
333800.0,337278.53293065587
192100.0,184608.33006761142
294000.0,246334.11814902755
154500.0,136252.38237025336
151900.0,153329.55351745663
500001.0,490600.61387069395
322900.0,278679.880534193
165600.0,238995.81019333514
221200.0,206071.90377529565
170400.0,166287.36356308084
198700.0,205188.16363124023
162500.0,120687.66366408998
411200.0,383438.2088513785
335500.0,332781.4680870599
149100.0,153402.31662429552
381500.0,425744.79561850056
183900.0,208433.74661672194
91200.0,137255.8778027569
411500.0,383711.31842101365
220300.0,246856.7646753045
158100.0,147259.40310566363
69600.0,84500.8135569961
270500.0,308442.4153334721
261600.0,266336.9117054774
389500.0,340740.19909151015
75000.0,86925.37344515929
177600.0,198519.4676821589
170400.0,143612.71432367773
154200.0,140128.66517374577
131900.0,148808.94455038922
44400.0,47278.68479784185
145000.0,148990.60563227322
224100.0,258417.73720382023
187500.0,130867.28962858146
192900.0,198470.47465861661
88600.0,87715.27461458073
183900.0,186615.83788727052
225000.0,254397.91829571806
182800.0,148900.16973744275
137600.0,151352.85053834142
265300.0,231976.19032073606
36600.0,64183.27847359945
125500.0,154377.10190562755
138600.0,164263.6530886918
487100.0,375553.1604401504
178600.0,179088.8353349093
134500.0,150379.89224916397
306700.0,353101.0579235896
115800.0,160997.29111923857
91400.0,133649.07549178513
210900.0,186570.72892715377
259200.0,275297.8196609999
347300.0,343952.7510845718
168400.0,149951.67034750656
150900.0,149619.6783888896
113500.0,115827.43099312307
302600.0,344419.6903649417
423300.0,358451.8113497343
492200.0,463921.8175537719
190600.0,181641.38886902746
245000.0,196524.45473888065
55700.0,86273.802101014
84000.0,103111.28802018368
275000.0,277266.09498394723
189600.0,196363.7714156308
275900.0,250907.46362686195
319800.0,350909.68688301404
291700.0,253767.0108110644
67900.0,61851.83917261049
189000.0,188309.84247166474
90000.0,124101.16043145038
335000.0,315234.431670974
176700.0,176179.04714716432
98500.0,106314.31088238384
200600.0,211751.95593432515
60200.0,63076.22702748321
191900.0,209706.35930720405
191100.0,210628.75072599898
337300.0,329486.93906779855
225000.0,332512.1874510916
290600.0,215731.33450075277
121500.0,115242.48171801193
293200.0,295238.4480144883
107000.0,122766.37525187491
266400.0,241242.6129152221
76900.0,109056.4190252914
220300.0,172973.71278213002
101100.0,103452.36630239687
474600.0,399681.3242753304
65300.0,86770.22800714726
113700.0,123723.97137170783
214200.0,214423.2274499508
216700.0,215646.0006131478
198400.0,200157.95015585134
212200.0,183871.90218155851
222700.0,431827.81655439513
265900.0,234250.0051429254
37500.0,62405.30329050394
265000.0,274273.4159566121
108700.0,99186.93816320538
46700.0,48898.38955168311
187500.0,198828.86465729823
61600.0,61875.369635018316
343000.0,351821.9855054759
166000.0,191612.53631029002
500001.0,299234.063140668
137500.0,176798.97841700065
90600.0,104498.68776723508
77000.0,88650.67792209017
148100.0,151641.67581066428
91600.0,124122.7545838966
150900.0,237182.9517762158
155100.0,159184.02418555526
89200.0,89224.30809210532
215400.0,203036.00616405104
55100.0,69283.91424546653
197400.0,191840.92851634882
154400.0,167311.38697637606
141700.0,157802.8724982523
98400.0,83459.81965482354
152600.0,150494.5510242898
109600.0,117754.37594619543
171300.0,174745.57407446523
104100.0,92728.13485320055
153900.0,147366.9330070287
270000.0,268988.1920614571
286500.0,267549.17245759105
335000.0,290301.1120321263
137700.0,136182.0462817755
232000.0,235961.70973806153
393800.0,373124.5014246488
70300.0,86629.80659734638
141700.0,143193.9854564249
156300.0,150708.0175288842
450000.0,291916.785361271
199800.0,181245.96401618348
95300.0,119308.63532158188
86900.0,107981.46523597001
187500.0,173242.07082262798
221800.0,238058.05027820743
58800.0,54188.4388080506
134400.0,158429.1215197475
238600.0,260630.24789017704
160900.0,183429.08372929247
136400.0,171866.8683456152
144000.0,151506.19364124417
159300.0,178960.21284878007
155300.0,169119.72917054672
142600.0,175092.37653795656
120700.0,114782.23368868353
126200.0,174975.36588174434
213400.0,208070.65769071435
116900.0,139455.26705461633
185800.0,164440.39297886382
356000.0,412764.6196403089
150000.0,125509.44403124941
88900.0,85789.1588255825
259100.0,289109.6846072846
500001.0,405663.68493756617
127600.0,109877.9004399362
69900.0,98713.4542388033
137000.0,204641.16626737872
273700.0,272826.85510861734
92000.0,90361.02737165609
118300.0,155579.650757047
410800.0,468888.65166008694
100500.0,103796.63837421438
492900.0,410329.6565797555
118500.0,110326.99448825998
113500.0,111668.7037318661
89900.0,114291.13433732762
500001.0,418637.78981365636
500001.0,517663.65895728907
146300.0,269545.34569279966
113500.0,114389.0455197634
275000.0,225069.02133604267
102500.0,106931.56725192524
147100.0,167493.03164218736
225000.0,180309.2482036835
139400.0,162608.83862828786
175800.0,168953.16604587084
57000.0,74061.41026505621
269600.0,186382.98529876937
272900.0,248409.40572203705
76200.0,94854.25754593068
484100.0,449925.76935023686
180600.0,151892.0605730265
238000.0,218509.8275253925
137500.0,140568.79783731006
186300.0,140239.38193903238
192900.0,219710.1711470846
84500.0,64097.40987949334
107600.0,155723.38763074775
55500.0,50827.2593427675
265300.0,243797.55941967058
388300.0,401092.769054041
482700.0,423453.41222515365
198100.0,248158.2019861598
92700.0,73930.52602707685
346200.0,380054.56644969014
38800.0,49267.4626451108
56700.0,57446.76255778475
123700.0,156611.05465270742
93800.0,60135.92975545199
93200.0,96180.73981407168
44000.0,98141.43251073679
69200.0,91233.72232828743
301800.0,337187.11282844655
254200.0,225343.2647234257
209800.0,246841.71430827767
184500.0,196684.28819965254
73400.0,78587.28620049349
339000.0,336885.65891207394
93100.0,94144.51515037831
202300.0,192686.15130220816
133300.0,101109.02407290917
270700.0,292912.6412571415
240200.0,320911.7466391012
139300.0,105214.10651683046
57000.0,64564.77893397899
170700.0,137847.68468293292
119200.0,125987.67729903752
177300.0,176562.47985870848
289600.0,298697.58374517085
297600.0,247573.8294798855
109900.0,117367.915453694
147500.0,135815.4052329064
78700.0,100388.76197611839
160300.0,172227.12734924784
77700.0,96204.01025877439
473500.0,480972.20861696557
500001.0,483601.9814551142
133100.0,136102.239078732
93500.0,74736.59061913616
280100.0,297289.3957858606
256700.0,255546.18511143862
288000.0,260639.50009760846
161100.0,159837.34624839126
137000.0,164284.73553229228
62000.0,78912.78434740973
443800.0,474893.08549310046
68300.0,105137.28235223281
262100.0,306353.2488806932
109400.0,96751.00144267449
409300.0,383230.2803799771
175200.0,175329.3123509146
147700.0,175476.0751199088
287500.0,243049.40114384762
93200.0,120013.99379666898
93800.0,171082.5539357674
172400.0,171625.4952319646
318600.0,304268.6229207306
185200.0,161013.40116153462
65200.0,60862.246091838766
179700.0,135420.55436806043
159200.0,160152.62251651383
151900.0,184646.80897945815
71700.0,117625.99943364256
245200.0,164196.79683736418
228300.0,366636.1962592661
196400.0,216988.78523142476
192400.0,211449.16633338958
65900.0,63940.27257952564
282300.0,187641.48210627402
185300.0,187036.54388773732
88600.0,94862.11248120248
67500.0,83455.45129237913
143400.0,105143.50924183916
119400.0,123111.68032686268
215800.0,267290.6163433326
257400.0,262360.6263239428
373400.0,286471.9128851447
152300.0,137176.2639502598
245700.0,237835.01413632455
80000.0,65290.36186795903
137200.0,182454.16459238212
266900.0,242949.47976342283
395300.0,368638.86157739314
222100.0,213907.37116920846
500001.0,296642.2679092536
500001.0,405905.17601809057
232900.0,232142.66226301526
259700.0,305469.2494420301
215700.0,211919.91652547944
243200.0,227404.69795157172
221400.0,176596.33307296023
112500.0,116254.74866989348
388500.0,288343.1618517989
410000.0,366862.6044866239
163000.0,166758.22832596654
500000.0,420627.3440733381
231300.0,222500.69258294968
76100.0,73966.12080125484
458600.0,312365.72603034263
366300.0,364803.3670398316
296800.0,272594.1585403251
58600.0,55518.93341257647
84800.0,82099.9432645913
117300.0,190478.09304886163
126600.0,125566.68311701751
170800.0,154147.15479279336
149300.0,134289.69348658324
119000.0,116091.58198808835
375000.0,382643.441184558
284900.0,291083.8010582733
170100.0,128576.33443392103
500001.0,381181.80166439153
98700.0,140750.77567974137
60800.0,73691.39697193459
142800.0,126451.27178205481
223900.0,237539.29487068285
137500.0,218274.90925194547
297800.0,311866.76995863067
112700.0,116294.69111986803
113300.0,95787.5833433859
121400.0,141221.96532978152
248400.0,269687.328861873
407800.0,434116.4238375417
356600.0,338654.6546492862
106300.0,94591.67919115166
121400.0,125238.35172478302
240900.0,289850.0072313121
247100.0,206958.00981251706
137900.0,100996.75526582796
86300.0,70367.07262150638
500001.0,404537.43401508324
216300.0,227581.20979015078
305600.0,323986.7718803048
158300.0,197959.52503527372
452100.0,378905.3529326384
95000.0,128559.60495406331
105700.0,85184.62971177863
84600.0,79998.15609851899
240100.0,184554.85641733703
162500.0,135701.61463061126
96600.0,106708.39869460832
92200.0,78070.92381794144
228200.0,220087.24848051547
113700.0,137948.7757795331
69000.0,58534.37457955605
500001.0,451429.8430252337
225000.0,203357.1086233193
174000.0,155935.16113436673
500001.0,475561.53308330604
253000.0,338775.119689247
277600.0,350076.9071049059
285200.0,299430.8476628178
90300.0,102891.21999824829
189900.0,188113.29900906663
316600.0,294363.0524094651
301900.0,291473.2337350261
93100.0,97462.96907782517
94200.0,95597.96726401607
213800.0,216676.7788870222
187500.0,187773.98979359335
500001.0,393204.2763267094
325700.0,330566.26780273917
300000.0,206868.1067595613
143900.0,167520.32125061625
500001.0,481603.53918326146
264100.0,285955.160910032
62300.0,79403.39291490937
138800.0,120771.44232407061
105400.0,118829.0996191244
63500.0,77217.04224832308
500001.0,213405.39176822384
97800.0,91679.69866115774
127400.0,125395.93143430582
135300.0,170011.42761063846
156100.0,123203.90734539059
446800.0,459797.3262242946
65000.0,74375.01161947462
151800.0,157279.8090379391
192200.0,186895.88630751678
153100.0,219951.43528237796
165800.0,180101.59528387562
254200.0,294172.4381216464
234200.0,275960.9756402306
112500.0,101255.52016162546
118700.0,102839.1763972783
240900.0,235226.42993808628
283300.0,357885.1984465021
450000.0,230158.21842858967
52100.0,56699.88664647653
55900.0,57507.72091304367
88100.0,112404.53772689236
248900.0,231386.98908408868
68600.0,95051.98538770879
156300.0,168229.58023627423
272700.0,302495.6306134121
340400.0,382302.46897074394
218800.0,221686.93382618052
70100.0,76453.7100962375
500001.0,362746.4239273409
162500.0,204441.75714159422
111800.0,118090.62800704999
110200.0,112042.02548608946
74200.0,67416.13743122888
103200.0,117014.00192670486
172100.0,201557.47775555964
132000.0,138287.47871987225
166300.0,96129.0263511653
107300.0,110969.32880782956
107900.0,89952.04278808806
94600.0,83135.41334633576
66100.0,105420.83921671176
158200.0,155296.6062153275
95800.0,102574.89593929026
117000.0,105785.99697518512
170900.0,188421.52205142655
92900.0,111948.99606068115
162500.0,153519.36248283836
193800.0,167250.02500490515
134600.0,105672.77311794648
123100.0,69616.25581714841
115700.0,134385.5287232507
83500.0,97560.7174612213
62200.0,56259.83995797505
74400.0,95951.66997995376
180100.0,179302.69477679886
195800.0,222473.44003252496
500001.0,453001.27376530564
144300.0,151012.40886384444
125400.0,100426.29819337482
80800.0,83101.7989834833
65900.0,71644.39647302314
157900.0,164080.19134488012
500001.0,241144.77006720603
180800.0,237895.17478043266
236200.0,258527.10986241166
103000.0,120428.43858685621
216900.0,189399.2292445687
383300.0,303125.5173844021
500001.0,297552.8134179637
83500.0,94516.84317850822
214400.0,236478.23733674528
100000.0,99531.52408944814
78800.0,81929.4191701875
97600.0,107073.19275624974
178400.0,219934.21339461385
287100.0,320717.49836974335
270100.0,311276.6984472902
185500.0,205016.25013558377
90600.0,104792.46614496324
213600.0,153278.42656769467
124300.0,120876.48832992147
205000.0,117901.11308103443
256700.0,283486.59685599746
392700.0,424657.26382497454
133300.0,146690.25749587972
187100.0,192808.3358806596
255400.0,281066.5351684332
347400.0,319887.7590674844
171700.0,157952.18878507812
112500.0,146551.62524852648
82600.0,92709.44374485218
48600.0,49612.106162145574
134100.0,154879.36420068378
225800.0,217680.6148599287
500001.0,486377.7201595508
470000.0,496007.4781952589
225800.0,249884.53794976434
158000.0,189435.71051946582
117100.0,128732.63126199669
416300.0,412960.90895799873
120800.0,112962.00701670418
226300.0,225192.16752019848
122200.0,123376.96893905783
100000.0,101720.03077247381
229500.0,198402.521837078
195800.0,94542.91684825174
85000.0,271583.7786718197
264700.0,205489.15583564184
455500.0,440301.11370145145
176000.0,180371.85325097808
81100.0,88774.44762117372
166400.0,203331.5340155027
82600.0,79786.67992784083
272200.0,248271.65340276144
271100.0,344652.2530836301
239400.0,253795.9077008499
171800.0,185102.5685029266
121800.0,109994.6944534526
173600.0,168210.64265306792
239300.0,254790.8949866922
58800.0,69684.34628894694
287500.0,276980.9489336205
70700.0,92097.20823994806
181700.0,184801.84274965664
113700.0,123154.78324293948
224100.0,244145.23115405664
351300.0,417563.55707199906
301300.0,304116.90284624405
80700.0,128863.5744582368
152600.0,159906.33134484262
237400.0,243102.4948958331
179400.0,170067.22926229608
500001.0,495646.0512745149
170200.0,215833.86127391164
165300.0,147063.6441767147
225900.0,214628.8099777789
159700.0,157974.3606690208
363500.0,373890.9022512019
132100.0,125157.66027862355
376800.0,420775.5907094468
96900.0,93656.29217989562
316200.0,413753.91040580696
323800.0,341278.13182585605
387500.0,472112.17621023476
149100.0,138126.2964850701
500001.0,503858.5450092185
225000.0,110664.86572109928
178800.0,210757.08805974975
87500.0,100738.03675719316
130100.0,120854.26791744702
500001.0,455357.6455269492
349000.0,295709.7996676797
73000.0,75707.03537992442
244700.0,331359.0275994146
275400.0,240966.54745703403
246200.0,260758.37232851874
236200.0,226075.46860164954
232200.0,264942.19982923474
53300.0,68137.7763304864
163100.0,129745.19004476193
72400.0,87177.96632515576
234500.0,216935.6611450278
150000.0,172155.702415279
116100.0,110850.18873195435
181300.0,193018.69418957576
121000.0,136792.90454371928
88700.0,101756.72658525339
182500.0,182641.22667826168
197400.0,221468.859304107
128100.0,129247.30620619378
76500.0,90883.03462879275
300000.0,328444.39308200823
500001.0,451247.35707014427
160300.0,154559.3186789979
335600.0,349202.02052906237
157600.0,143468.98506004745
190600.0,215182.65662063388
180800.0,204933.80140935586
104200.0,169576.6800156958
111800.0,123793.8458855479
194100.0,186083.32118038632
253800.0,369708.05214443314
129500.0,227519.90677020556
117600.0,151328.7419784117
339800.0,362159.931137247
342900.0,337462.40329377225
195500.0,190774.51699337582
83800.0,74814.36537678531
94200.0,101232.6360779244
140600.0,114464.06974534655
160900.0,220210.9006234958
169300.0,133424.81884756527
275900.0,228324.7432789794
146200.0,149904.34514099485
202300.0,199608.4903753329
154000.0,143165.43410986214
135500.0,140658.83573934654
235900.0,238794.58814215293
128800.0,120831.96214311279
249600.0,197527.89992505635
300000.0,284835.8863434874
134100.0,154818.96983946112
308600.0,329362.3190262971
350000.0,358649.99785385805
110800.0,136556.93700460633
190800.0,215102.2117785408
108800.0,118893.9566677322
144400.0,150183.7111808551
162900.0,157541.14959092523
163900.0,170341.25164408723
98000.0,91317.42787689884
132700.0,134186.98704029436
283100.0,253646.56996449523
407200.0,366968.1135232649
248200.0,255486.28763067644
64500.0,98056.2306227283
500001.0,365062.6622910752
194400.0,283741.1916772522
137500.0,171919.7943137759
127300.0,121725.19781234785
85300.0,74949.5170544469
194900.0,191892.4471483902
221100.0,265849.7940741357
192200.0,195165.39862313823
404500.0,332787.59884434193
73500.0,78881.50933756807
233700.0,235568.15259087595
118800.0,106462.08110831413
70000.0,93083.19306694588
182800.0,175337.57294137144
500001.0,464392.690776519
157700.0,188494.43387538174
247900.0,236134.37547648876
500001.0,418837.8847228865
357900.0,302474.72820182284
56900.0,59968.85108874254
302400.0,343080.3446980276
125400.0,153936.00197694884
386400.0,352591.25350119453
175600.0,165014.0670559888
110500.0,106842.14328587959
386700.0,431436.94243636134
137500.0,155478.5174165678
228700.0,239268.50565797833
149400.0,182898.22449967513
73700.0,71388.7515026024
500001.0,401580.69689461065
132100.0,121474.3637574183
86500.0,104480.36392626319
417900.0,361374.77797739836
172600.0,182473.9004998754
99700.0,84550.69481731477
72500.0,110764.66070830921
180800.0,197041.66635730994
308400.0,273708.5248279264
288300.0,279528.5791436591
302200.0,334990.0369168044
288800.0,360947.533599703
100000.0,140716.5680646477
233000.0,232186.42605002693
136900.0,134281.42488789783
209400.0,241583.40213206355
246600.0,281880.2179058207
65200.0,78418.84665802744
491200.0,394043.2128584238
356700.0,352818.8885932005
164300.0,215455.43057716844
88200.0,98318.98009894966
155900.0,142153.5967424248
191700.0,192139.42961258168
84400.0,146804.23471201546
190100.0,225269.43082992698
112500.0,107885.46822147496
115200.0,163171.73079068586
174600.0,174628.5042698646
113500.0,164973.12426489367
152400.0,225887.61148004179
250300.0,227167.48836982792
183700.0,209734.11630393387
500001.0,272361.62826470076
310900.0,297277.1768542989
230600.0,201018.46895844463
68500.0,87523.71314074073
267400.0,291277.3891997852
145300.0,182533.3020654809
282000.0,280544.4990346136
282100.0,124913.28060013358
189800.0,172207.27986394885
254400.0,239653.36512639123
161700.0,186472.23706293796
188800.0,198086.64163646393
500001.0,379092.39018715906
94400.0,79826.52685342453
342800.0,303389.32046282885
191500.0,285583.02874433284
209600.0,229635.97581927452
235000.0,222002.58874568844
231400.0,337586.81559728354
130200.0,197430.06054187403
208200.0,198583.59121589534
500001.0,505090.2453603726
168600.0,196746.89787062383
228100.0,216713.73766568655
126900.0,165631.44453884257
135500.0,133551.10094374014
156700.0,144966.87117839637
208600.0,217832.39175760816
436700.0,259847.0151920954
71000.0,48140.743882722236
88800.0,91623.13518714978
341600.0,371448.7390184094
120200.0,105246.85950591389
148200.0,150113.80408712328
500001.0,444228.4592237866
375000.0,189776.49404762147
137500.0,161223.61348095108
64800.0,116259.15332002396
231800.0,270408.4002707546
160700.0,175766.5429563946
251000.0,220053.64970227625
142500.0,191427.43501075447
176500.0,161533.3433962166
177100.0,226940.49694837796
311800.0,301898.2221224456
84600.0,109369.6223191822
122600.0,109213.23491278227
198200.0,219316.21452457012
500000.0,458789.4627614267
279800.0,247212.84822342248
195000.0,222845.72179005636
202800.0,176277.26463922564
354100.0,350860.6107065348
259500.0,234709.78560917798
500001.0,324312.7253506521
272400.0,284105.569822429
183900.0,166859.93371374332
285800.0,262986.8451046037
225000.0,260584.15821518734
292600.0,270518.2656745431
55200.0,51170.84415559775
262000.0,208931.99713577805
158900.0,150468.203394187
172100.0,202741.27279949983
191700.0,196922.79348650857
225000.0,212796.46630593474
108300.0,123163.09383939857
113600.0,106107.74991453416
100000.0,149564.77133800433
191700.0,166802.52892852642
117200.0,81974.95719070626
110600.0,98637.53762632483
80200.0,84726.23500891258
98100.0,132175.30688064863
253800.0,230112.45845316074
48100.0,48433.89921317438
192800.0,157409.75625230858
132800.0,123028.98875262673
196300.0,185129.68004189347
320800.0,282158.3538325556
319400.0,338388.97265379573
203700.0,260960.04563172543
207100.0,236959.8954375241
79900.0,95153.80049357127
500001.0,418932.56463518133
330000.0,252151.40351746135
139000.0,141727.12218615398
187500.0,190265.6539073332
448300.0,291412.9988317323
176300.0,195566.40647018267
175900.0,105276.07478374749
104200.0,122899.83354762537
162200.0,174224.01431250494
166800.0,168150.8449031233
161200.0,161960.48288667577
153100.0,161661.60449413556
156900.0,109070.26402762906
158100.0,180192.2317862599
76900.0,86408.7588965455
165400.0,158748.16693299424
73500.0,155278.9121295121
118400.0,100044.78854573888
142400.0,137438.55139881832
280300.0,273238.1386953674
107200.0,136938.08426390748
183300.0,148541.55652951545
98800.0,79571.41571278489
234500.0,211664.8757210664
143500.0,158602.8599120267
108000.0,139353.84808397232
97800.0,103269.79667876152
70500.0,81202.58733999981
225900.0,178012.70075438794
239800.0,257365.84190358117
136400.0,196034.2912593309
180600.0,187795.43828183814
239600.0,213274.9499796221
265700.0,255743.90588200305
204200.0,174255.21256310437
122500.0,159283.56147595707
204000.0,263937.586217265
195300.0,184094.8512402003
215800.0,226088.46718384817
500001.0,472543.17320184805
75800.0,71540.08697245143
265400.0,330091.6629122046
273700.0,343208.39889850526
116400.0,95936.7176955081
59400.0,68510.15012848811
137000.0,96293.00243440631
119200.0,71896.15463415318
244200.0,273316.6359819911
170000.0,146889.98812740238
280300.0,341789.18082891405
285000.0,377657.9442159027
102600.0,140868.65171884617
120500.0,109058.61684086581
361600.0,431752.4056604272
455300.0,461989.24105994194
213400.0,247366.6363732701
158000.0,193029.6202845502
217000.0,192993.71879327376
63700.0,61160.66686963173
244300.0,269535.4871767346
151100.0,146854.09582157302
110800.0,109827.82505180329
433800.0,467541.839236486
72900.0,77325.61740987093
108500.0,144755.69847436468
452600.0,426291.4359568466
467600.0,480373.46964083787
263300.0,232959.89831812883
266800.0,216189.44944925985
500001.0,502307.31351098395
72300.0,71298.27879386077
151500.0,171337.10616201127
